0,2809
0,2810
1,2811
2,2812
3,2813
4,2814
5,2815
6,2816
6,2817
6,2818
7,2819
8,2820
8,2821
8,2822
9,2823
9,2824
9,2825
9,2826
6,2827
6,2828
6,2829
6,2830
6,2831
10,2832
6,2833
6,2834
6,2835
6,2836
6,2837
6,2838
6,2839
6,2840
6,2841
6,2842
6,2843
6,2844
2,2845
6,2846
11,2847
8,2848
6,2849
6,2850
6,2851
6,2852
12,2853
6,2854
6,2855
13,2856
6,2857
12,2858
12,2859
12,2860
6,2861
6,2862
14,2863
15,2864
16,2865
16,2866
16,2867
6,2868
2,2869
2,2870
6,2871
12,2872
6,2873
6,2874
2,2875
2,2830
6,2876
14,2877
6,2878
6,2879
6,2880
17,2881
18,2882
6,2883
19,2884
6,2885
6,2886
6,2887
6,2888
20,2889
21,2890
6,2891
6,2892
22,2893
6,2894
23,2895
6,2896
6,2897
24,2898
6,2899
25,2900
26,2901
26,2902
27,2903
28,2904
29,2905
20,2906
2,2907
16,2908
16,2909
2,2910
2,2911
30,2912
31,2913
32,2914
32,2915
6,2916
2,2917
33,2918
34,2919
35,2872
12,2920
36,2921
6,2922
16,2923
37,2924
6,2925
33,2926
33,2927
6,2928
6,2929
33,2930
33,2931
38,2932
33,2933
6,2934
6,2935
6,2936
6,2937
25,2938
39,2939
6,2940
6,2941
6,2942
6,2943
6,2944
40,2945
40,2946
6,2947
40,2948
40,2949
40,2950
6,2951
40,2952
6,2953
23,2954
6,2955
6,2956
41,2957
6,2911
42,2958
6,2959
40,2960
6,2961
40,2962
40,2963
40,2964
40,2965
40,2966
40,2967
43,2968
40,2969
40,2970
44,2971
35,2972
39,2973
40,2974
40,2975
40,2976
38,2977
45,2978
46,2979
6,2980
6,2981
47,2982
48,2983
42,2984
6,2985
6,2986
6,2987
6,2988
42,2989
49,2990
35,2991
40,2992
6,2993
40,2994
48,2995
6,2996
40,2997
6,2998
40,2999
6,3000
6,3001
6,3002
31,3003
42,3004
6,3005
6,3006
16,3007
6,3008
42,3009
6,3010
50,3011
6,3012
6,3013
51,3014
52,3015
53,3016
54,3017
54,3018
54,3019
54,3020
54,3021
54,3022
54,3023
54,3024
26,3025
55,3026
19,3027
56,3028
6,3029
57,3030
45,3031
39,3032
33,3033
58,3034
58,3035
58,3036
54,3037
59,3038
6,3039
44,3040
60,3041
61,3042
27,3043
39,3044
62,3015
6,3045
12,3046
12,3047
33,3048
33,3049
33,3050
63,3051
64,3052
64,3053
58,3054
65,3055
54,3056
66,3057
67,3058
68,3059
6,3060
6,3061
57,3062
69,3063
69,3064
33,3065
69,3066
69,3061
69,3067
69,3068
70,3069
69,3070
69,3071
42,3072
70,3073
71,3074
69,3075
69,3076
69,3077
69,3078
27,3079
69,3080
69,3081
69,3082
69,3083
69,3084
69,3085
69,3086
69,3087
69,3088
69,3089
69,3090
31,3091
6,3092
27,3093
69,3094
27,3095
69,2841
69,3096
69,2840
69,3097
69,3098
72,3099
6,3100
27,3101
6,3102
73,3103
6,3104
67,3105
6,3106
6,3107
6,3108
6,3109
74,3110
75,3111
27,3112
4,3113
76,3114
4,3115
4,3116
27,3117
27,3118
75,3119
4,3120
77,3121
77,3122
4,3123
78,3124
79,3125
4,3126
4,3127
80,3128
12,3129
6,3130
6,2917
81,3131
56,3132
27,3133
6,3134
27,3135
27,3136
27,3137
6,3138
27,3139
6,3140
27,3141
81,3142
81,3143
81,3144
56,3145
56,3146
81,3147
48,3148
30,3149
82,3150
81,3151
27,3152
81,3153
30,3154
81,3155
83,3156
77,3157
81,3158
84,3159
85,3160
85,3161
85,3162
86,3148
85,3163
87,3164
87,3165
85,3166
85,3111
85,3167
88,3168
85,3169
77,3170
0,3171
77,3172
77,3173
77,3174
77,3175
77,3176
77,3177
77,3178
85,3179
89,3180
77,3181
85,3182
85,3183
56,3184
77,3185
77,3186
81,3187
77,3188
77,3189
77,3190
77,3191
77,3192
77,3193
77,3194
81,3195
86,3196
25,3197
90,3198
73,3118
31,3199
73,3200
91,3201
85,3202
33,3203
85,3204
6,3205
92,3206
77,3207
12,3208
73,3209
27,3210
93,3211
0,3212
6,3213
73,3214
92,3215
73,3216
73,3217
81,3218
81,3219
81,3220
84,3221
94,3222
95,3223
73,3224
0,3111
96,3225
96,3226
0,3227
97,3228
98,3229
99,3230
97,3231
77,3232
77,3233
77,3234
22,3235
73,3147
100,3236
73,3237
73,3238
101,3239
73,3240
73,3241
73,3242
73,3243
0,3244
102,3245
96,3246
101,3247
101,3248
101,3249
12,3250
103,3251
104,3252
102,3253
99,3254
73,3255
73,3256
83,3257
83,3258
83,3259
105,3260
106,3261
107,3262
73,3263
102,3264
73,3265
12,3266
81,3267
73,3268
92,3269
99,3270
73,3271
99,3272
73,3273
73,3274
108,3275
73,3276
73,3277
81,3278
77,3279
109,3280
109,3281
12,3145
100,3282
81,3164
81,3283
88,3284
81,3285
81,3286
110,3287
81,3288
12,3289
111,3228
112,3290
6,3211
88,3291
46,3292
46,3293
67,3294
46,3295
6,3296
6,3297
46,3298
104,3299
6,3300
102,3301
113,3302
88,3303
114,3304
115,3305
94,3306
2,3307
73,3308
116,3309
6,3066
38,3310
117,3311
117,3312
33,3313
117,3314
116,3315
116,3316
77,3317
77,3318
77,3319
77,3320
77,3321
6,3322
117,3323
77,3324
117,3325
77,3326
106,3327
77,3328
73,3329
116,3330
116,3331
73,3332
73,3333
73,3334
117,3335
118,3336
116,2957
116,3337
119,3338
117,3339
116,3340
117,3341
116,2876
116,3342
116,3343
116,3344
116,3345
6,3346
116,3347
116,3348
81,3349
42,3350
33,3351
33,3352
66,3353
66,3354
92,3355
12,3356
120,3357
2,3358
73,3359
85,3360
73,3361
24,3362
85,3363
85,3364
85,3365
85,3366
68,3367
85,3368
117,3369
121,3370
116,3371
121,3372
117,3373
6,3374
73,3375
6,3210
117,3376
117,3377
116,3378
33,3379
33,3380
33,3381
33,3382
122,3383
22,3384
6,3385
85,3386
22,3387
116,3388
117,3224
121,3389
33,3390
6,3391
116,3392
116,3393
123,3394
85,3395
12,3396
124,3397
6,3398
77,3399
93,3400
117,3401
110,3402
6,3403
6,3404
73,3405
19,3406
19,3407
124,3408
125,3409
25,3410
48,3397
126,3411
12,3412
73,3409
85,3413
117,3414
57,3059
6,3415
116,3416
116,3417
124,2992
6,3418
127,3419
6,3420
30,3421
117,3422
117,3409
6,3423
116,3424
116,2892
106,3425
128,3426
86,3427
129,3428
130,3429
124,3430
130,3431
130,3432
13,3433
106,3434
20,3435
131,3436
110,3437
20,3438
132,3439
86,3440
110,3441
33,3442
131,3443
6,3444
6,3445
6,3446
77,3447
69,3138
69,3134
69,3100
130,3448
69,2855
6,3449
133,3450
77,3451
131,3452
69,3453
131,3454
80,3455
77,3456
20,3457
69,3458
69,3459
69,3460
69,3461
74,3462
42,3463
134,3464
13,3465
135,3466
104,3467
20,3468
20,3469
20,3470
20,3471
20,3472
20,3473
20,3474
20,3475
20,3476
20,3477
20,3478
20,3479
76,3480
20,3481
136,3482
20,3483
20,3484
85,3485
81,3486
81,3487
81,2954
81,3488
81,3111
81,3489
85,3490
81,3491
115,3492
81,3493
6,3494
81,3495
81,3496
81,3497
85,3498
137,3499
86,3500
12,3501
89,3502
66,3503
138,3504
138,3505
85,3506
139,3507
20,3508
138,3509
85,3510
109,3511
140,3512
27,3513
81,3514
85,3515
106,3516
6,3517
13,3518
136,3519
19,3025
19,3520
143,3521
13,3522
13,3523
6,3524
85,3525
100,3526
12,3527
136,3528
100,3529
12,3530
100,3531
19,3532
144,3533
146,3534
85,3212
12,3265
117,3535
148,3075
6,3096
58,3536
58,3537
58,3538
6,3539
58,3540
6,3402
117,3541
6,3542
6,3543
12,3544
12,3545
2,3546
12,3547
72,3548
12,3549
